0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.7204357298474946,0.7197908496732025,0.7096078431372548,0.6922440087145968,0.6801307189542483,0.6551764705882351,0.6015294117647055,0.5215686274509799,0.4420915032679733,0.3939433551198254,0.3414509803921568,0.3357298474945534,0.387211328976035,0.4505490196078434,0.5226013071895426,0.558618736383442,0.5691895424836603,0.68041394335512,0.7155599128540304,0.7347712418300653,0.7347538126361655,0.716305010893246,0.6875163398692811,0.6782570806100218,0.7042701525054467,0.720248366013072,0.7189891067538126,0.7098039215686275,0.7015686274509804,0.6842701525054466
0.7228758169934641,0.7206535947712417,0.7050399419026867,0.6776034858387798,0.6746884531590415,0.6634422657952068,0.5630777051561359,0.4435947712418297,0.3842265795206971,0.3569934640522874,0.323185185185185,0.3078867102396513,0.3533405954974584,0.4110370370370369,0.456794480755265,0.5201801016702976,0.5435163398692812,0.6604429920116197,0.7060551924473493,0.7321568627450982,0.7245649963689179,0.705838779956427,0.6993464052287582,0.7024400871459696,0.7095424836601308,0.7189063180827887,0.7135497458242556,0.7047131445170661,0.702875816993464,0.6849048656499637
0.7241830065359477,0.722723311546841,0.6990196078431371,0.687835875090777,0.6859259259259259,0.6499346405228755,0.5462381989832964,0.4413943355119824,0.3814742193173565,0.3407988380537397,0.2949891067538124,0.2752069716775598,0.3198257080610022,0.3771241830065361,0.4385548293391432,0.4860929557007987,0.5288453159041396,0.6466594045025419,0.7009586056644879,0.7257080610021786,0.7099419026870007,0.6993464052287582,0.7010893246187364,0.7186928104575164,0.7124183006535948,0.7162309368191723,0.7116194625998546,0.7045751633986929,0.6926797385620914,0.6690704429920116
0.7171677559912853,0.7192287581699346,0.7122657952069716,0.7019433551198256,0.6937647058823528,0.6373856209150323,0.5302832244008711,0.4474509803921567,0.3855337690631805,0.3245359477124181,0.2669281045751632,0.2555555555555556,0.3031590413943356,0.3589673202614381,0.4249237472766885,0.4602614379084968,0.5150326797385624,0.6177777777777779,0.6867668845315903,0.7091111111111111,0.703045751633987,0.6997516339869282,0.7084967320261438,0.723760348583878,0.7163398692810458,0.716248366013072,0.7051154684095859,0.6919172113289759,0.6699346405228758,0.6587320261437908
0.7093405954974582,0.7202614379084968,0.7105083514887435,0.6941176470588234,0.6899346405228757,0.6339462599854754,0.5198257080610018,0.4372113289760346,0.3584313725490192,0.3023950617283948,0.2606535947712418,0.2496107480029049,0.300653594771242,0.3615250544662311,0.4112302106027595,0.4484967320261439,0.5161132897603489,0.595933188090051,0.6697414669571531,0.6905315904139432,0.6941190994916485,0.7183776325344954,0.7186492374727669,0.7251517792302108,0.7213042846768336,0.7130849673202612,0.6852723311546839,0.6470951343500363,0.6325882352941176,0.655599128540305
0.7064212055192448,0.7124183006535948,0.7051416122004355,0.6940058097313,0.6864793028322439,0.6345969498910673,0.5096528685548288,0.4027015250544659,0.3209920116194623,0.2700203340595495,0.2551633986928104,0.2557240377632536,0.2909368191721134,0.3513725490196079,0.3844008714596949,0.4298910675381265,0.5231416122004359,0.5913507625272333,0.6499535221496006,0.6839520697167756,0.7111561365286856,0.725523602033406,0.726644880174292,0.7264923747276688,0.7233115468409587,0.7072766884531587,0.6527233115468408,0.6158533042846769,0.625616557734205,0.6602890341321713
0.7025708061002179,0.7050849673202614,0.6917864923747276,0.6882178649237473,0.6796078431372549,0.6291938997821348,0.492283224400871,0.3806535947712416,0.3056819172113287,0.2633638344226578,0.2609150326797386,0.2723180827886711,0.2865577342047929,0.3189673202614378,0.3522919389978213,0.430901960784314,0.5145359477124184,0.5838997821350765,0.6509934640522876,0.6929019607843139,0.7191285403050109,0.7241830065359477,0.7241830065359477,0.723267973856209,0.7204793028322439,0.6976470588235292,0.6499782135076253,0.635947712418301,0.6462745098039218,0.6617472766884531
0.7019607843137255,0.7045751633986929,0.6928104575163397,0.6943936092955701,0.684226579520697,0.6259186637618007,0.5105446623093678,0.3970588235294115,0.3118591140159766,0.2658968772694262,0.2730501089324619,0.2827886710239651,0.2823892519970951,0.2950544662309368,0.3285838779956428,0.4367755991285405,0.5437690631808283,0.6379084967320264,0.685352214960058,0.7075816993464054,0.7189542483660131,0.7202614379084967,0.7215686274509804,0.7189905591866376,0.7103776325344953,0.6889542483660129,0.6701161946259985,0.6766884531590415,0.6775599128540306,0.6789542483660131
0.7006535947712419,0.6971633986928104,0.6914306463326071,0.6927654320987653,0.6807363834422658,0.6271997095134348,0.5148743645606388,0.4039215686274507,0.3291938997821349,0.2836165577342048,0.2837472766884533,0.3049237472766886,0.3102106027596225,0.2954422657952071,0.3673391430646338,0.4891503267973865,0.610444444444445,0.6744952795933191,0.6957734204793028,0.7115555555555556,0.7141408859840231,0.7181859114015977,0.7202614379084968,0.7151082062454611,0.698310820624546,0.6863180827886707,0.6773827160493826,0.6879811183732752,0.6903006535947713,0.6885214233841687
0.6875816993464053,0.6838823529411764,0.6727233115468407,0.6699302832244008,0.6758169934640522,0.6360348583877994,0.5305838779956424,0.4058169934640523,0.3604836601307193,0.3280610021786496,0.3181830065359481,0.328976034858388,0.3223311546840958,0.3362483660130723,0.4277995642701531,0.543952069716776,0.6463529411764708,0.6878213507625274,0.6962527233115469,0.7109673202614378,0.7030065359477122,0.7001786492374725,0.706862745098039,0.709677559912854,0.6889324618736383,0.6654771241830062,0.6622309368191721,0.6873856209150326,0.6954248366013073,0.686884531590414
0.6738576615831514,0.6597821350762526,0.654945533769063,0.6690733478576617,0.667825708061002,0.6390137981118371,0.5706129266521424,0.4920915032679744,0.4572984749455344,0.3901684822076981,0.3625708061002181,0.3587465504720408,0.3324691358024693,0.364270152505447,0.4663631082062459,0.5830515613652875,0.659947712418301,0.6964778503994191,0.7019607843137255,0.6964270152505444,0.6799564270152504,0.6738068264342774,0.6889978213507623,0.6926550472040667,0.6732026143790849,0.645272331154684,0.662168482207698,0.6856572258533041,0.6915032679738563,0.686711692084241
0.6565039941902687,0.6562396514161221,0.6628758169934642,0.6705766158315182,0.6715947712418302,0.6449048656499637,0.6171677559912857,0.591873638344227,0.5535933188090055,0.4892999273783593,0.4324967320261444,0.3947436456063909,0.3601742919389978,0.3758169934640527,0.4850544662309372,0.6096732026143793,0.6765141612200437,0.7047857661583152,0.6976034858387798,0.6752984749455336,0.6587363834422656,0.6627029774872911,0.6666013071895424,0.6692781408859839,0.638145243282498,0.6298387799564272,0.6636601307189541,0.6781771968046478,0.6849237472766885,0.6826579520697168
0.6534422657952069,0.6595424836601307,0.6854030501089327,0.696732026143791,0.682156862745098,0.6651851851851853,0.6601525054466234,0.6513071895424839,0.6171677559912856,0.5714814814814817,0.5028758169934641,0.4298039215686275,0.3721132897603487,0.4143790849673212,0.5300217864923755,0.6383877995642705,0.6839869281045751,0.6998910675381262,0.6833115468409586,0.6615032679738563,0.663769063180828,0.6600435729847495,0.653267973856209,0.6431590413943353,0.6340740740740741,0.6350980392156863,0.6537254901960784,0.6794117647058825,0.6836601307189544,0.684313725490196
0.6525388525780683,0.6806971677559915,0.6999854756717503,0.6985620915032679,0.6836557734204795,0.688254175744372,0.6874509803921569,0.6725054466230936,0.6523747276688453,0.6017676107480029,0.5326840958605665,0.4703703703703707,0.4315904139433559,0.5033812636165588,0.5823965141612205,0.6612839506172842,0.6863747276688454,0.6846259985475669,0.6702948438634712,0.6732505446623095,0.6848612926652144,0.6756005809731299,0.6535511982570806,0.6404371822803198,0.6514785766158316,0.6586928104575165,0.6688729121278142,0.678474945533769,0.6784749455337691,0.6797283950617284
0.6728075526506903,0.6982135076252725,0.7017429193899782,0.6878533042846767,0.686971677559913,0.6964110384894701,0.695356572258533,0.6796514161220043,0.6654466230936819,0.6357138707334787,0.5896732026143794,0.5518416848220776,0.5600508351488754,0.601834422657953,0.6396122004357304,0.6787349310094409,0.6927668845315904,0.6717647058823529,0.6565809731299926,0.6815511982570808,0.6961379811183734,0.6849237472766884,0.6721786492374728,0.6515657225853305,0.6665635439360931,0.6758910675381263,0.6745098039215686,0.6758169934640522,0.6718518518518518,0.669282498184459
0.6863050108932462,0.6989934640522876,0.6980392156862746,0.6877124183006535,0.6928235294117647,0.6987799564270153,0.697917211328976,0.6817647058823528,0.6707581699346404,0.6510239651416122,0.6335947712418304,0.6301917211328981,0.6424618736383446,0.6579084967320264,0.675220043572985,0.6839346405228759,0.6841437908496731,0.6535294117647056,0.648714596949891,0.6905882352941178,0.7012766884531589,0.6874509803921569,0.6777777777777779,0.666409586056645,0.6755686274509803,0.6785490196078431,0.6757690631808279,0.666797385620915,0.6543790849673202,0.6471459694989103
0.6728351488743645,0.6900522875816995,0.6960348583877995,0.6888888888888888,0.6915032679738563,0.6901960784313727,0.682135076252723,0.667668845315904,0.6669876543209874,0.6628758169934643,0.6620479302832245,0.6679288307915762,0.6789615105301383,0.6834553376906319,0.6910428467683372,0.6862745098039215,0.6713899782135074,0.635824255628177,0.652636165577342,0.6788104575163398,0.6936383442265793,0.6927668845315904,0.6856209150326796,0.6727392883079156,0.6794669571532316,0.6810457516339868,0.6668395061728393,0.6497676107480029,0.6305446623093679,0.6105199709513432
0.6732026143790849,0.6799564270152505,0.6868917937545387,0.6924691358024692,0.6967320261437909,0.6834858387799564,0.6539433551198255,0.6529411764705882,0.6698184458968776,0.6762890341321715,0.6758169934640522,0.6712854030501089,0.6938997821350762,0.7025054466230939,0.691023965141612,0.6775671750181553,0.6477559912854027,0.6311909949164852,0.6551270878721858,0.6733551198257081,0.6846187363834422,0.6812200435729846,0.6786492374727668,0.6653740014524328,0.6674509803921568,0.6661220043572982,0.650457516339869,0.6393246187363834,0.6182135076252723,0.598729121278141
0.6640522875816993,0.6646928104575162,0.6624836601307186,0.680714596949891,0.6884052287581698,0.676383442265795,0.6631067538126362,0.6648366013071897,0.6766579520697168,0.6773464052287582,0.6708104575163398,0.6707189542483661,0.689433551198257,0.7018431372549019,0.68679302832244,0.6615294117647058,0.6455032679738564,0.649694989106754,0.6635424836601309,0.6779084967320262,0.6832636165577343,0.6770544662309367,0.6591503267973854,0.6410457516339868,0.6560348583877996,0.6513725490196077,0.6378213507625273,0.6276688453159042,0.6347712418300655,0.622095860566449
0.6585896877269425,0.6552941176470587,0.645751633986928,0.6716528685548294,0.6885838779956428,0.6756427015250545,0.6739535221496008,0.6776688453159044,0.6794335511982572,0.6810457516339868,0.6755424836601308,0.6787988380537401,0.6849673202614378,0.6907145969498908,0.6821902687000727,0.6709092229484388,0.6705010893246189,0.6817429193899786,0.6879114015976763,0.6859694989106755,0.6793028322440087,0.6589644153957877,0.6318300653594769,0.6326797385620915,0.646621641249092,0.6552069716775598,0.6490820624546115,0.6304502541757445,0.642400871459695,0.6412244008714598
